m1_surv,m2_surv
0.45279,0.91319
0.45279,0.91319
0.45279,0.91319
0.45279,0.91319
0.43966,0.91319
0.43966,0.91319
0.43966,0.91319
0.43966,0.91319
0.43966,0.91319
0.43966,0.91319
0.43966,0.91319
0.43966,0.91319
0.43053,0.91319
0.43053,0.91319
0.43053,0.91319
0.43053,0.91319
0.43053,0.91319
0.43053,0.91319
0.40494,0.91319
0.40494,0.91319
0.40494,0.91319
0.40494,0.91074
0.40494,0.91074
0.40494,0.91074
0.40494,0.91074
0.40494,0.91074
0.40494,0.91074
0.40494,0.91074
0.40494,0.91074
0.40494,0.91074
0.40494,0.91074
0.40494,0.91074
0.40494,0.91074
0.40494,0.91074
0.40494,0.91074
0.40494,0.91074
0.40494,0.91074
0.40494,0.91074
0.40494,0.91074
0.40494,0.90823
0.40494,0.90823
0.40494,0.90823
0.40494,0.90823
0.40494,0.90823
0.40494,0.90823
0.40494,0.90823
0.40494,0.90823
0.40494,0.90823
0.40494,0.90823
0.40494,0.90823
0.40494,0.90823
0.40494,0.90823
0.40494,0.90823
0.40494,0.90823
0.40494,0.90823
0.40494,0.90823
0.40494,0.90823
0.40494,0.9057
0.40494,0.9057
0.40494,0.90316
0.40494,0.90316
0.40494,0.90316
0.40494,0.90316
0.40494,0.90316
0.40494,0.90061
0.40494,0.90061
0.40494,0.90061
0.40494,0.90061
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89799
0.40494,0.89534
0.40494,0.89534
0.40494,0.89534
0.40494,0.89534
0.40494,0.89268
0.40494,0.89268
0.40494,0.89268
0.40494,0.89268
0.40494,0.89268
0.40494,0.89268
0.40494,0.89268
0.40494,0.89268
0.40494,0.89268
0.40494,0.89268
0.40494,0.89268
0.40494,0.89268
0.40494,0.89268
0.40494,0.89268
0.40494,0.89268
0.40494,0.89268
0.40494,0.89268
0.40494,0.89268
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88997
0.40494,0.88718
0.40494,0.88718
0.40494,0.88718
0.40494,0.88718
0.40494,0.88718
0.40494,0.88718
0.40494,0.88718
0.40494,0.88718
0.40494,0.88718
0.40494,0.88718
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88434
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.40494,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.33459,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.88141
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87615
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.87073
0.29595,0.86501
0.29595,0.86501
0.29595,0.86501
0.29595,0.85922
0.29595,0.85922
0.29595,0.85922
0.29595,0.85922
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
0.29595,0.85248
